user,level,5K,5KYear,10K,10KYear,half,halfYear,marathon,marathonYear,distance,activities,time,elevation
ChristineWestendorf,11,27:46,2016,1:00:53,2016,2:13:57,2016,5:54:13,2017,687 mi,133,117 hrs,"3,564 ft"
DST92,11,20:52,2016,43:10,2016,1:31:14,2016,3:38:41,2016,578 mi,74,57 hrs,"18,734 ft"
silencecode,11,34:48,2012,1:00:56,2010,2:09:37,2010,,,313 mi,34,36 hrs,"3,199 ft"
CrewCop,11,24:42,2016,41:29,2017,1:34:32,2017,,,649 mi,76,95 hrs,"25,072 ft"
_GRU_,11,23:14,2013,45:26,2011,1:45:21,2011,4:48:59,2012,"4,044 mi",579,510 hrs,"110,582 ft"
Trulvu,11,28:59,2017,1:00:23,2017,2:19:43,2017,,,402 mi,104,92 hrs,"3,625 ft"
rhettandy,11,29:53,2015,1:01:29,2015,2:22:19,2015,,,"2,630 mi",230,225 hrs,"72,596 ft"
851a8142-51d7-483f-ad5e-b921a6a81d57,11,30:44,2018,1:04:24,2018,2:27:07,2017,,,245 mi,66,65 hrs,"1,235 ft"
Energi-Ounce,11,16:58,2017,35:02,2017,1:17:16,2017,2:39:53,2017,"3,046 mi",527,345 hrs,"44,514 ft"
DarioPM,10,20:53,2016,40:55,2017,1:40:22,2016,,,812 mi,174,132 hrs,"41,833 ft"
GPaggeot,11,19:44,2016,42:13,2016,2:16:37,2017,,,226 mi,255,169 hrs,"4,596 ft"
runningheather8,11,25:49,2017,,,2:33:59,2016,,,56 mi,16,9 hrs,836 ft
6fd3fe39-ebf1-4657-b606-75c07131ec46,11,19:20,2017,41:42,2017,1:37:54,2017,,,482 mi,102,48 hrs,"6,185 ft"
JamisonY,11,25:25,2016,58:59,2016,2:17:34,2017,,,164 mi,50,29 hrs,726 ft
mvanvleet,11,20:14,2014,45:08,2016,1:39:50,2017,,,"3,860 mi",442,303 hrs,"72,112 ft"
hitektwo,11,20:27,2015,47:16,2015,1:54:53,2015,,,30 mi,11,9 hrs,856 ft
closer23,11,19:08,2017,41:42,2016,1:31:08,2016,4:27:22,2016,36 mi,5,7 hrs,479 ft
mikyrunners,11,,,36:25,2017,1:30:34,2015,3:12:16,2016,"1,184 mi",170,166 hrs,"44,698 ft"
Sale73,11,28:48,2017,1:00:56,2017,2:29:30,2017,,,"2,544 mi",112,173 hrs,"59,677 ft"
Alexander-Nuske,11,22:26,2017,45:56,2017,1:51:19,2017,3:48:31,2017,589 mi,87,93 hrs,"4,847 ft"
Scaler231,11,24:53,2017,52:04,2017,2:00:16,2017,4:32:48,2017,391 mi,99,103 hrs,"3,917 ft"
littlestorm,11,21:50,2016,45:16,2015,1:42:26,2016,4:18:24,2017,"5,266 mi",792,605 hrs,"36,538 ft"
70cd4237-e9e5-4474-bc52-9f3901ca3628,11,18:41,2018,41:17,2018,1:40:46,2017,3:31:24,2017,"2,885 mi",266,531 hrs,"95,083 ft"
Bsmith4748,10,27:38,2017,1:02:12,2016,2:36:04,2016,,,218 mi,56,42 hrs,"4,373 ft"
playdorunner,10,20:03,2016,40:46,2017,1:33:26,2017,3:46:53,2015,"1,643 mi",292,198 hrs,"24,327 ft"
BrianWilson,11,20:49,2015,46:38,2015,1:43:13,2014,4:14:47,2015,388 mi,48,78 hrs,"26,244 ft"
DaveLancour,11,21:10,2013,44:00,2012,1:38:45,2012,3:38:48,2013,"4,124 mi",508,604 hrs,"50,121 ft"
KupinaRun,11,23:57,2016,49:35,2016,1:52:30,2016,,,359 mi,114,89 hrs,"19,662 ft"
meliessa,11,22:12,2016,47:14,2016,1:42:17,2016,3:38:42,2016,"1,352 mi",413,491 hrs,"11,672 ft"
MomOnTheRun-WomanOfSteele,11,32:29,2016,1:06:00,2015,2:21:24,2016,5:11:43,2015,"1,476 mi",608,597 hrs,"19,942 ft"
Benharader,11,24:08,2016,51:35,2016,1:53:43,2016,5:55:32,2017,687 mi,140,129 hrs,"26,380 ft"
GeaceRunner68,11,11:41,2016,24:29,2016,53:24,2016,1:51:57,2016,830 mi,127,165 hrs,"27,234 ft"
KristySherrod,11,49:37,2015,1:45:33,2015,4:30:16,2015,,,7 mi,2,3 hrs,246 ft
ScouterJoe,11,27:06,2014,1:02:50,2014,2:28:52,2014,5:01:31,2014,78 mi,12,15 hrs,"1,706 ft"
mrubcic,11,23:46,2013,52:19,2017,1:44:58,2013,,,640 mi,284,102 hrs,"7,710 ft"
Reone,11,27:06,2014,58:56,2016,2:09:49,2017,4:45:04,2014,698 mi,161,120 hrs,"2,607 ft"
Sduffy114,11,19:32,2014,42:25,2016,1:31:12,2017,3:10:18,2017,"1,876 mi",291,248 hrs,"37,540 ft"
ajdst40,11,21:39,2016,48:47,2014,1:44:57,2016,3:37:52,2016,"1,337 mi",151,285 hrs,"139,731 ft"
jspangler1,11,28:15,2016,59:18,2016,2:15:03,2016,4:39:09,2016,655 mi,193,155 hrs,"35,360 ft"
gordonchamp2424atyahoo.com,10,27:24,2017,1:04:35,2014,2:35:18,2015,,,117 mi,60,125 hrs,"1,811 ft"
J_Vera,10,22:13,2015,43:31,2015,1:41:26,2016,3:25:41,2016,625 mi,298,141 hrs,"15,047 ft"
Rouserunner,10,19:13,2017,46:14,2017,1:40:29,2017,,,"2,935 mi",463,466 hrs,"42,996 ft"
ATRKCMO,11,20:15,2014,43:13,2013,1:37:26,2014,3:45:49,2013,"1,864 mi",482,304 hrs,"44,281 ft"
GualuGD,1,26:39,2015,54:50,2017,2:03:15,2017,,,"2,683 mi",293,306 hrs,"89,350 ft"
mafmorenodulche,2,29:44,2016,1:01:04,2016,2:13:38,2016,4:33:55,2016,"1,427 mi",357,296 hrs,"41,772 ft"
Aguasp,3,21:13,2016,44:53,2016,1:41:53,2016,3:33:34,2016,341 mi,90,63 hrs,"14,541 ft"
Bernito,4,24:58,2016,59:00,2016,2:16:26,2017,5:06:42,2016,527 mi,163,132 hrs,"20,422 ft"
cesar.cast.more,8,19:57,2017,43:24,2016,1:41:04,2017,,,658 mi,186,113 hrs,"153,402 ft"
YAVITO,11,20:53,2017,42:45,2017,1:44:04,2018,4:39:07,2016,"1,130 mi",170,221 hrs,"76,178 ft"
rafaposada,10,23:32,2017,49:07,2017,1:52:42,2015,4:23:59,2017,"1,102 mi",169,167 hrs,"34,062 ft"
littlegain,11,23:43,2017,45:21,2017,1:58:43,2017,,,"1,691 mi",172,309 hrs,"96,992 ft"
G-C-N,11,33:49,2017,43:06,2018,2:30:01,2018,4:23:03,2018,"4,353 mi",1391,854 hrs,"207,804 ft"
RedondoEder,11,26:08,2016,55:14,2017,2:01:42,2016,4:31:37,2016,124 mi,31,20 hrs,"5,112 ft"
FedEx_Mty,11,24:25,2016,54:10,2016,2:10:12,2016,,,289 mi,60,55 hrs,"10,018 ft"
JohnnatanSalas,11,19:42,2017,40:32,2017,1:36:56,2017,3:41:07,2017,"1,063 mi",146,180 hrs,"192,158 ft"
JEduardoMendezJ,11,22:09,2017,46:51,2017,1:52:41,2017,4:55:41,2017,533 mi,73,99 hrs,"36,035 ft"
Riscovery,11,29:46,2015,1:03:34,2016,,,5:21:46,2015,24 mi,17,16 hrs,"2,659 ft"
Urielafs,11,25:43,2017,54:11,2017,2:05:52,2017,,,374 mi,118,113 hrs,"96,388 ft"
realleoman,11,18:00,2016,46:06,2016,1:49:55,2014,4:10:05,2016,797 mi,157,159 hrs,"69,923 ft"
Lethuska83,11,25:24,2017,54:28,2017,2:02:55,2017,4:26:09,2017,"1,110 mi",128,133 hrs,"70,900 ft"
Olgacorre,11,26:05,2017,53:09,2017,1:54:35,2017,4:00:40,2017,525 mi,92,91 hrs,"37,650 ft"
1ce0a4ef-1977-43ff-ac88-dfcc72f4c61d,11,27:00,2017,2:19:08,2017,6:44:24,2017,,,53 mi,15,23 hrs,"12,100 ft"
Davxtrem32,10,9:20.2,2015,19:53,2015,2:17:21,2015,5:29:23,2015,641 mi,94,158 hrs,"72,598 ft"
BlackLuchi,11,34:40,2018,59:22,2017,2:08:56,2017,,,637 mi,208,142 hrs,"46,208 ft"
JesusGo!!,11,17:42,2016,38:18,2015,1:54:22,2016,3:07:18,2014,906 mi,139,261 hrs,"168,458 ft"
Erikaabigail,11,23:20,2017,57:23,2016,2:18:30,2016,5:23:43,2016,527 mi,97,160 hrs,"125,210 ft"
isaacpios,11,20:04,2015,43:10,2015,1:39:40,2016,4:24:00,2013,"1,526 mi",141,168 hrs,"87,687 ft"
Jammtra,10,17:21,2014,35:14,2015,1:23:48,2015,,,"1,732 mi",150,115 hrs,"52,421 ft"
mlorediaz9,11,29:45,2017,55:23,2017,2:05:10,2017,4:23:51,2017,977 mi,247,145 hrs,"31,173 ft"
florjaguayana,11,24:13,2016,49:39,2017,1:51:40,2015,4:22:26,2016,802 mi,425,224 hrs,"29,068 ft"
ejarreola,11,20:40,2017,45:10,2017,1:37:51,2017,,,757 mi,121,108 hrs,"18,594 ft"
b41cc5e7-3864-4231-90d3-f66d7b14f876,11,21:02,2017,43:43,2017,1:36:43,2017,,,521 mi,79,74 hrs,"21,398 ft"
Runben42,10,20:30,2017,42:19,2017,1:31:50,2017,3:31:26,2017,"1,035 mi",154,168 hrs,"81,479 ft"
Chandreani,9,23:37,2018,49:45,2017,1:58:52,2018,,,"1,851 mi",253,304 hrs,"56,000 ft"
AndresVK,10,21:18,2017,45:11,2017,1:42:25,2016,4:10:00,2017,"1,740 mi",211,307 hrs,"172,992 ft"
Eduarrun,10,18:11,2017,36:33,2017,1:24:40,2017,3:02:31,2017,"1,699 mi",282,294 hrs,"30,641 ft"
Alfredo_70,11,18:18,2017,38:26,2018,1:26:33,2018,,,633 mi,511,79 hrs,"22,253 ft"
Amoyo,11,17:24,2015,35:53,2015,1:18:34,2015,,,,,,
ColimaRun,11,,,38:12,2016,1:23:47,2017,2:49:37,2017,"2,416 mi",421,365 hrs,"77,923 ft"
DavidYael,11,19:23,2018,39:29,2018,1:26:13,2018,3:13:57,2017,"1,405 mi",189,183 hrs,"27,124 ft"
edgarciadunna,11,17:28,2007,36:17,2009,1:25:26,2008,2:50:29,2008,"2,219 mi",502,318 hrs,"100,691 ft"
germj,11,18:58,2016,38:46,2016,1:29:51,2017,3:11:49,2017,"2,058 mi",237,343 hrs,"215,118 ft"
Soteno,11,19:41,2017,42:00,2017,1:31:54,2017,,,"1,084 mi",279,156 hrs,"23,653 ft"
Grmn620,10,21:01,2017,42:39,2014,1:32:15,2017,3:19:16,2017,"2,640 mi",505,350 hrs,"35,557 ft"
edifactmx,10,24:35,2016,53:30,2016,2:03:59,2018,4:53:49,2018,744 mi,183,126 hrs,"3,802 ft"
flakita12,11,30:40,2017,1:05:03,2016,2:24:49,2016,5:50:30,2016,,,,
Gaby2581,11,24:17,2016,50:04,2016,1:59:58,2017,,,"1,354 mi",371,243 hrs,"54,051 ft"
jvgregg,10,23:24,2016,47:47,2016,1:48:28,2016,4:42:19,2016,284 mi,30,68 hrs,"35,453 ft"
abrilferman,10,22:35,2017,46:13,2017,1:40:51,2017,3:49:06,2017,"1,488 mi",217,219 hrs,"30,695 ft"
Joao_mx,11,18:47,2017,39:50,2017,1:25:45,2017,2:59:13,2017,"1,230 mi",487,172 hrs,"39,757 ft"
Chava_Valhalla,9,29:28,2015,1:04:00,2016,2:37:15,2015,,,179 mi,27,32 hrs,"7,929 ft"
sboyoli,10,23:38,2015,47:03,2013,1:53:11,2015,3:49:39,2014,,,,
Fernando1461,10,27:19,2015,50:34,2015,1:52:15,2015,4:41:08,2014,813 mi,70,88 hrs,"14,888 ft"
fcoalvarezf,11,24:55,2014,51:57,2015,1:58:16,2014,,,691 mi,190,155 hrs,"44,073 ft"
1234567890987654321123456,11,20:28,2015,43:06,2015,1:33:27,2015,,,0 mi,0,0 hrs,0 ft
7immyOST,11,29:00,2015,57:32,2015,2:17:26,2015,5:04:42,2015,386 mi,71,94 hrs,"26,064 ft"
ozcanozbek,11,21:25,2016,45:47,2016,1:49:30,2016,4:40:08,2016,118 mi,23,21 hrs,"5,086 ft"
carlagzzalej,11,27:41,2016,52:30,2013,1:56:25,2013,4:37:30,2016,23 mi,5,4 hrs,"2,037 ft"
dcenturion,11,26:28,2015,54:22,2015,2:15:55,2016,5:10:28,2015,391 mi,313,197 hrs,"2,274 ft"
Gabriel.Jimenez,11,29:50,2012,56:49,2012,2:20:22,2014,,,276 mi,86,107 hrs,"5,690 ft"
_Gui1985_,11,20:45,2015,46:51,2015,1:38:51,2014,4:08:18,2015,0 mi,0,0 hrs,0 ft
HaroldDonn,11,15:30,1988,32:27,1988,1:30:56,1984,3:22:50,1986,620 mi,46,190 hrs,"48,494 ft"
vietvh,11,17:56,2016,56:13,2017,2:58:43,2016,,,204 mi,43,42 hrs,"2,307 ft"
vrluca,11,20:29,2014,43:53,2015,1:30:19,2014,3:41:04,2013,495 mi,64,100 hrs,"58,535 ft"
Nahila,10,17:51,2016,47:32,2016,1:54:19,2017,3:53:26,2017,"1,747 mi",347,352 hrs,"76,969 ft"
dsp4wn,10,24:45,2014,53:53,2013,2:52:52,2014,4:44:48,2013,0 mi,0,0 hrs,0 ft
SergioDavalos,10,22:41,2015,57:51,2015,1:48:16,2016,4:20:39,2016,654 mi,107,116 hrs,"21,447 ft"
Bodyguardrunner,11,,,,,,,3:41:10,2015,504 mi,116,84 hrs,"53,199 ft"
53203606-6f5e-4b8c-bd02-26a62c3a9f4e,11,25:42,2017,55:51,2017,2:00:30,2017,4:15:00,2017,648 mi,149,157 hrs,"83,097 ft"
065e8431-d158-4d7f-b0d0-8036d048f72e,11,17:37,2017,,,1:21:34,2017,,,"1,040 mi",135,126 hrs,"19,384 ft"
Mac1014,11,18:46,2018,38:35,2018,1:26:43,2018,3:05:45,2017,"1,960 mi",185,342 hrs,"128,702 ft"
PacoSanmiguel74,11,25:49,2017,56:26,2017,2:12:48,2017,5:03:33,2017,"1,162 mi",247,191 hrs,"39,142 ft"
VakaTrueba,11,27:30,2017,57:57,2016,2:12:29,2017,,,"1,756 mi",279,318 hrs,"68,583 ft"
Specie8472,11,20:36,2015,42:02,2016,1:33:04,2017,3:19:41,2017,"1,994 mi",223,290 hrs,"62,429 ft"
JGurtubay,11,21:45,2017,43:32,2017,1:39:32,2017,5:09:56,2015,"6,771 mi",640,661 hrs,"319,656 ft"
EEdgarPena,11,27:41,2015,58:02,2015,2:11:00,2016,5:29:13,2015,0 mi,0,0 hrs,0 ft
elmostro007,11,21:23,2015,44:37,2018,1:40:49,2015,3:48:23,2015,523 mi,93,51 hrs,"17,676 ft"
Manuelgarzatijerina,11,2:20.8,2015,4:46.8,2015,10:16,2015,,,517 mi,111,175 hrs,"20,397 ft"
erodriguezd,11,22:15,2015,45:31,2015,1:46:26,2013,3:41:45,2013,"13,513 mi",365,818 hrs,"696,870 ft"
kirzhglanz,10,26:26,2018,53:17,2018,2:15:03,2017,5:08:40,2017,787 mi,339,130 hrs,"40,985 ft"
azimmermannr,11,19:32,2016,44:47,2016,1:38:21,2017,,,603 mi,89,89 hrs,"41,645 ft"
Farrell4,11,22:16,2017,45:37,2017,1:38:45,2017,3:43:45,2016,"1,432 mi",173,180 hrs,"43,071 ft"
Neil_McNulty,11,22:41,2016,50:16,2015,1:43:23,2017,4:10:39,2015,"2,022 mi",281,260 hrs,"50,336 ft"
ClauPRO,11,17:55,2015,39:19,2015,2:13:10,2015,4:53:23,2016,206 mi,72,38 hrs,"3,642 ft"
Freddy1970,11,21:28,2014,48:40,2016,1:45:57,2015,3:36:04,2015,"1,244 mi",213,205 hrs,"66,516 ft"
mcarcovich,11,19:36,2017,43:02,2017,1:33:30,2017,,,"2,323 mi",394,344 hrs,"58,891 ft"
RenzoBartra,11,17:54,2016,37:53,2015,1:22:00,2016,3:04:07,2016,"1,743 mi",483,256 hrs,"11,745 ft"
ronaldpowerp,11,22:03,2016,48:20,2016,1:46:13,2016,,,410 mi,193,73 hrs,"13,383 ft"
MDFT,10,23:16,2016,49:03,2017,1:48:09,2016,,,"2,782 mi",388,316 hrs,"37,730 ft"
CRISPETRA,11,26:33,2017,56:14,2017,2:08:59,2017,4:44:41,2015,787 mi,220,185 hrs,"11,345 ft"
prcsonka,11,25:35,2016,54:10,2016,2:02:50,2017,4:47:23,2018,"3,441 mi",362,346 hrs,"53,035 ft"
IMVicky21,11,30:55,2016,1:15:10,2015,2:31:54,2015,6:10:38,2015,997 mi,124,120 hrs,"11,725 ft"
Willmorales64,11,13:17,2018,41:04,2018,1:47:05,2018,4:08:39,2017,"5,539 mi",654,531 hrs,"50,841 ft"
AdalidMendieta,11,19:17,2016,41:37,2016,1:32:47,2016,4:09:46,2017,"1,875 mi",292,273 hrs,"56,601 ft"
Snowek,11,24:36,2018,53:42,2017,2:06:20,2017,,,"1,239 mi",259,224 hrs,"35,463 ft"
Ashley.Tremblay,11,21:38,2017,44:44,2017,1:37:17,2017,6:27:46,2016,"1,889 mi",261,291 hrs,"59,341 ft"
d73dea66-7288-41e7-8d34-0afc0a0a5009,11,20:48,2017,42:18,2017,1:36:42,2017,3:29:24,2017,"1,967 mi",393,520 hrs,"39,053 ft"
b22bf254-b2cb-4b54-8806-5d995eb54ef7,11,21:28,2017,44:24,2017,1:37:52,2017,4:25:55,2017,"1,630 mi",151,177 hrs,"36,046 ft"
EdMontalvo,11,23:39,2017,48:29,2017,2:23:21,2017,,,"4,233 mi",500,478 hrs,"149,953 ft"
Ernesto1611,11,23:54,2017,49:38,2017,1:50:33,2017,,,630 mi,312,101 hrs,"17,246 ft"
Kattija,11,18:09,2017,38:07,2017,1:45:26,2017,,,"2,394 mi",731,441 hrs,"33,737 ft"
nps311,11,21:18,2017,46:16,2016,1:45:28,2017,,,"1,235 mi",182,152 hrs,"19,850 ft"
BiegajacaPauli,11,21:50,2017,44:04,2017,1:36:42,2017,,,"3,511 mi",629,772 hrs,"116,149 ft"
PiotrKIALKA,11,28:02,2017,57:46,2017,3:27:39,2018,,,"1,796 mi",786,529 hrs,"77,392 ft"
Rondane2015,11,27:42,2017,54:17,2017,1:58:49,2017,4:17:57,2016,"5,164 mi",1171,621 hrs,"104,911 ft"
Tanja----,11,23:17,2017,58:06,2017,2:24:04,2018,,,"2,312 mi",496,726 hrs,0 ft
trainerthom,11,22:02,2017,46:48,2017,1:56:38,2018,,,"1,321 mi",434,186 hrs,"7,502 ft"
Ricardo_Towers,10,27:13,2015,50:41,2014,1:59:42,2014,4:49:15,2014,,,,
AlderGuerrero,11,23:14,2013,58:58,2013,1:59:30,2013,,,0 mi,0,0 hrs,0 ft
LuisMartinez,11,20:53,2012,44:45,2016,1:32:48,2013,3:43:26,2017,"1,324 mi",377,207 hrs,"48,406 ft"
susanamendez,10,32:00,2016,1:06:57,2016,2:38:30,2016,,,504 mi,175,152 hrs,"30,408 ft"
Tonocedeno,10,22:18,2014,53:14,2012,,,4:53:40,2012,254 mi,69,59 hrs,"7,589 ft"
gabrielvergaraz,11,,,,,1:38:05,2014,,,37 mi,23,9 hrs,"1,788 ft"
GuillermoGJ,11,17:31,2016,36:38,2016,1:17:01,2016,2:50:42,2017,"4,024 mi",352,246 hrs,"302,791 ft"
jorgesilvaespindola,11,30:11,2015,56:50,2015,2:32:55,2015,,,"1,247 mi",213,211 hrs,"53,485 ft"
maverickleybon,11,20:12,2016,42:12,2016,1:33:54,2016,3:29:04,2015,792 mi,117,106 hrs,"19,983 ft"
teo_rush,11,20:23,2017,46:38,2016,1:45:46,2016,3:59:51,2017,"3,288 mi",495,337 hrs,"100,853 ft"
cesar.cavazos,11,25:18,2016,53:39,2016,1:39:05,2013,3:47:12,2013,487 mi,135,91 hrs,"40,879 ft"
kail,11,34:47,2016,1:15:27,2016,2:42:24,2016,,,268 mi,202,189 hrs,"9,961 ft"
marshallking,11,21:25,2009,44:32,2010,1:42:49,2009,3:57:10,2012,"1,891 mi",392,510 hrs,"63,975 ft"
WillMax,11,22:03,2016,44:49,2016,1:45:03,2016,3:49:25,2016,541 mi,74,52 hrs,"12,014 ft"
Alfredo_Paredes,10,22:58,2016,48:18,2016,1:50:16,2016,,,273 mi,198,39 hrs,"8,976 ft"
AbelGarcia,11,23:39,2014,50:29,2014,1:48:29,2014,4:38:30,2016,45 mi,5,8 hrs,"1,124 ft"
Abraham-Israde,11,22:44,2017,49:58,2017,1:48:51,2017,4:26:00,2017,353 mi,46,64 hrs,"16,427 ft"
Alejandro_Guerrero,11,25:29,2014,50:51,2013,2:03:03,2012,,,349 mi,154,100 hrs,"15,352 ft"
anaenescalamx,11,23:52,2015,52:29,2016,1:52:01,2015,3:47:55,2015,165 mi,46,35 hrs,"2,869 ft"
Estelio,11,20:01,2017,40:32,2016,1:30:02,2017,,,"1,336 mi",335,189 hrs,"35,108 ft"
claudiaroarias,11,20:32,2016,49:30,2016,1:48:51,2015,4:36:14,2016,62 mi,8,10 hrs,"1,495 ft"
galbara17,11,22:25,2017,46:41,2017,1:49:36,2017,4:33:24,2017,724 mi,135,131 hrs,"16,023 ft"
gabrielfalconi,11,27:23,2015,53:45,2015,2:01:18,2015,,,,,,
pepeguali,11,24:43,2015,53:33,2016,2:00:31,2016,,,275 mi,37,45 hrs,"19,167 ft"
JackyT69,11,4:09.2,2015,9:55.8,2015,1:14:23,2015,,,0 mi,0,0 hrs,0 ft
juanmariajimenezz,11,16:23,2016,34:25,2016,1:20:52,2012,3:43:02,2016,"3,346 mi",394,551 hrs,"514,140 ft"
Kaffidas,11,32:55,2017,1:11:56,2015,2:46:29,2017,6:02:25,2017,615 mi,133,142 hrs,"21,231 ft"
maryh13,11,24:40,2015,53:04,2014,2:00:04,2017,,,754 mi,185,145 hrs,"1,210 ft"
RNog4,11,21:45,2017,44:20,2017,1:46:56,2017,,,"1,870 mi",213,298 hrs,"172,293 ft"
robinsonwp,11,21:55,2016,48:20,2016,1:45:18,2015,3:54:54,2011,"4,148 mi",580,349 hrs,"64,952 ft"
albaser2001,11,24:23,2017,49:56,2017,1:44:17,2017,,,,,,
MikeTampengco,11,10:02,2017,20:37,2017,45:17,2017,,,"2,536 mi",255,247 hrs,"60,991 ft"
trainerjaycface,11,22:00,2017,47:22,2017,1:44:31,2017,,,"3,005 mi",221,228 hrs,"4,541 ft"
markjingco03,11,3:31.6,2016,36:05,2016,2:01:07,2016,5:21:41,2013,"2,584 mi",184,191 hrs,"45,738 ft"
aruedas,11,25:43,2014,53:40,2014,2:06:46,2014,5:14:30,2013,215 mi,358,225 hrs,"8,785 ft"
bdelfin,11,22:10,2016,47:41,2015,1:45:10,2013,3:42:15,2013,685 mi,178,206 hrs,"27,205 ft"
ChekoCerati,11,,,50:51,2014,2:04:24,2013,4:44:23,2013,0 mi,0,0 hrs,0 ft
Eduardomendez,11,23:18,2017,50:46,2017,1:52:48,2017,4:55:47,2017,657 mi,111,118 hrs,"36,067 ft"
lydiamunozm,11,23:35,2016,50:21,2013,1:57:34,2016,4:07:45,2016,720 mi,239,159 hrs,"47,090 ft"
429aca57-ed51-4f2c-916e-e5f4950371f1,11,15:27,2017,51:09,2017,2:48:07,2017,,,468 mi,312,108 hrs,"8,484 ft"
Wonderwoman4677,11,25:46,2014,54:35,2014,2:11:11,2014,,,503 mi,115,89 hrs,"7,886 ft"
PunchRuiz,11,27:54,2015,58:09,2015,2:07:35,2016,5:21:27,2017,300 mi,42,68 hrs,"31,710 ft"
Sergio_Quintanilla,11,17:04,2015,34:29,2015,1:21:22,2016,2:50:38,2013,367 mi,89,59 hrs,"7,979 ft"
DDamazo,10,17:49,2015,36:38,2015,1:21:13,2014,2:52:09,2014,"1,550 mi",216,196 hrs,"35,031 ft"
mashicachano,9,28:35,2014,51:04,2013,1:48:53,2014,4:45:35,2014,0 mi,0,0 hrs,0 ft
eduardo-chong,11,18:50,2015,38:15,2015,1:20:54,2015,2:46:57,2015,"3,461 mi",422,277 hrs,"2,475,093 ft"
enriqueacero77,4,25:25,2016,51:06,2015,,,4:07:26,2016,"2,109 mi",258,413 hrs,"189,730 ft"
J_Vera,4,22:13,2015,43:31,2015,1:41:26,2016,3:25:41,2016,625 mi,298,141 hrs,"15,047 ft"
DANTENODA,5,36:38,2015,59:46,2014,2:35:56,2015,5:50:14,2015,0 mi,0,0 hrs,0 ft
Banuelas,7,21:49,2017,49:10,2016,1:37:08,2015,3:49:54,2016,"1,919 mi",270,238 hrs,"15,387 ft"
K-LATA,9,,,,,,,3:45:13,2014,459 mi,65,75 hrs,"30,464 ft"
JPFerola,11,24:00,2015,52:39,2015,1:53:10,2015,,,417 mi,119,68 hrs,"11,450 ft"
elirvings,11,20:03,2016,,,1:27:28,2016,3:24:54,2016,"1,181 mi",90,88 hrs,"34,634 ft"
fotolancaster,11,21:44,2015,43:28,2016,1:45:55,2016,,,"3,612 mi",447,348 hrs,"112,051 ft"
Fabianomc,11,20:22,2015,44:46,2015,1:59:59,2014,,,"6,806 mi",277,446 hrs,"330,051 ft"
FuchoSainz,7,27:55,2017,1:00:50,2016,1:55:12,2016,,,427 mi,127,83 hrs,"6,970 ft"
pepecaste,11,22:26,2016,47:43,2016,2:45:20,2017,,,"4,398 mi",308,542 hrs,"494,086 ft"
RichieCuevas,11,28:45,2016,58:47,2016,2:11:50,2016,,,"3,624 mi",247,509 hrs,"480,354 ft"
Nicopueblito,11,21:02,2017,44:15,2017,1:45:55,2017,,,564 mi,157,80 hrs,"16,132 ft"
EricS102,11,20:45,2016,46:02,2016,1:56:24,2015,,,0 mi,0,0 hrs,0 ft
ZeMarioBarbeiro,11,19:07,2013,32:27,2017,1:33:32,2013,3:20:39,2014,"1,157 mi",183,208 hrs,"37,154 ft"
NodarioLopes,11,17:27,2015,35:52,2016,1:24:27,2015,2:56:43,2016,8 mi,4,1 hrs,11 ft
ArturoDM,11,24:21,2014,57:09,2015,2:07:08,2014,,,45 mi,39,19 hrs,328 ft
jcdbs,11,24:00,2015,52:00,2015,2:17:30,2016,5:23:05,2015,"1,095 mi",173,167 hrs,"46,029 ft"
Mclmartin,10,22:55,2015,44:00,2013,1:35:30,2012,,,898 mi,284,189 hrs,"39,535 ft"
AlmaCardenas,10,20:52,2017,46:55,2017,,,3:28:25,2017,"4,193 mi",590,337 hrs,"44,664 ft"
alexleal08,11,22:29,2015,46:48,2015,1:46:37,2016,4:27:53,2014,520 mi,25,48 hrs,"43,558 ft"
jpaguilerun,11,23:29,2016,46:55,2016,1:51:23,2016,,,"1,806 mi",211,226 hrs,"9,938 ft"
JoseLuisRdzR,11,22:26,2016,48:41,2016,1:52:12,2016,4:40:50,2017,,,,
ManuelNovoaSolano,11,25:00,2016,47:48,2017,1:50:31,2017,4:55:22,2016,"2,018 mi",209,171 hrs,"14,558 ft"
Moruza,11,26:49,2017,58:29,2017,2:33:58,2017,,,899 mi,115,112 hrs,"13,920 ft"
mac.abascal,11,26:17,2017,55:17,2017,2:01:07,2017,,,595 mi,121,105 hrs,"22,116 ft"
BereLeal,11,23:28,2015,52:15,2015,1:57:21,2015,4:16:36,2015,0 mi,0,0 hrs,0 ft
edmar46,11,,,,,1:42:08,2014,4:17:57,2014,415 mi,140,74 hrs,"14,446 ft"
jorgeluiscampos,11,27:27,2015,48:59,2011,1:46:46,2011,3:57:29,2012,256 mi,37,46 hrs,"4,931 ft"
leo1028,11,20:56,2017,43:02,2017,1:44:15,2014,4:48:02,2014,478 mi,96,68 hrs,"16,407 ft"
ddgoofy,11,26:29,2014,52:46,2014,2:07:55,2014,5:30:29,2014,291 mi,29,38 hrs,"3,839 ft"
jcobarba,11,20:18,2017,43:09,2016,1:34:27,2016,3:19:22,2016,721 mi,123,103 hrs,"43,553 ft"
MAZFISHER,7,22:23,2014,51:45,2014,1:43:49,2014,,,378 mi,27,38 hrs,"17,077 ft"
